expense_id,employee_name,employee_email,department,category,vendor,amount,currency,date,card_last4,approver_name,region
ee1f3e06-1e87-41a8-afec-e4508448aa38,Holly Wood,holly.wood@example.com,Sales,Lodging,Bryant-Brown,144.74,USD,2025-06-14,1750,Timothy Duncan,Europe
43fdf6ed-2f2f-47e5-b723-20e389605b70,Shane Henderson,shane.henderson@example.com,Marketing,Software,Strickland-Palmer,482.07,USD,2025-10-30,4923,Crystal Robinson,North America
2b9df21e-e701-445e-8097-0f121ffd56c4,Sherry Decker,sherry.decker@example.com,Operations,Office Supplies,Harvey PLC,75.03,USD,2025-02-12,2743,Michael Lewis,Asia Pacific
01a85309-a2fc-419e-995e-942129f502a6,Zachary Hicks,zachary.hicks@example.com,Engineering,Travel,Evans-Jones,1414.95,USD,2025-07-19,9179,Timothy Duncan,Latin America
b62bbfa9-ca54-4218-a321-9efb67210ed9,Ryan Munoz,ryan.munoz@example.com,Marketing,Lodging,Acosta Inc,181.72,USD,2025-08-11,5552,Danny Morgan,Europe
290bc2c9-496f-4591-9c27-d3b8a1849571,Eric Carney,eric.carney@example.com,Finance,Meals,Lewis-Murphy,193.47,USD,2025-02-11,2133,John Daniel,Europe
38c43608-5c3e-4f18-b35b-4d6f711dd00d,James Ferrell,james.ferrell@example.com,Operations,Lodging,Jones and Sons,202.58,USD,2025-10-01,8019,Shannon Jones,Latin America
d0f72cbc-6c41-4652-91ed-8d728441c0cc,Debra Davidson,debra.davidson@example.com,Sales,Software,Mendez-Graham,1115.23,USD,2025-09-20,2796,Shannon Jones,Europe
5e13c085-c2ef-4246-9600-db7022e976d4,Joshua Blair,joshua.blair@example.com,Engineering,Office Supplies,Payne-Lowe,290.29,USD,2025-09-07,2290,Richard Aguirre,North America
b3108354-cac1-4b51-98a5-633cad5e8768,Holly Wood,holly.wood@example.com,Sales,Lodging,"Bartlett, Brown and Martinez",231.01,USD,2025-04-02,1750,Jessica Holmes,Europe
7071bb0e-2884-4735-80fe-1b36b9bcfb5c,Elizabeth Fowler,elizabeth.fowler@example.com,Sales,Lodging,"Kim, Gonzales and Mills",258.97,USD,2025-09-25,9797,Richard Aguirre,Asia Pacific
f5cec533-35eb-4c42-9210-1a7875217a82,Daniel Wagner,daniel.wagner@example.com,Operations,Lodging,"Pugh, Henderson and Moon",351.87,USD,2025-01-26,7912,Michael Lewis,North America
97c5d0d3-89eb-4b55-8b30-4dc59b7ffeb4,Monica Herrera,monica.herrera@example.com,Engineering,Meals,Stewart Ltd,47.16,USD,2025-01-30,6514,Crystal Robinson,North America
9acf4dd5-0b68-4414-9bd8-bf57ebeed34f,Eric Carney,eric.carney@example.com,Finance,Office Supplies,"Clark, Guerrero and Moore",260.82,USD,2025-11-17,2133,Jessica Holmes,Europe
fcb94bef-ad53-4dfe-9e3e-3fb181e21816,Fred Smith,fred.smith@example.com,Sales,Travel,"Brennan, Wallace and Benson",2517.71,USD,2025-08-28,5315,Timothy Duncan,Europe
4478e417-6877-44c7-803c-239ed2d776ed,Brittany Farmer,brittany.farmer@example.com,Marketing,Client Entertainment,Gutierrez Group,430.3,USD,2025-06-29,2827,John Daniel,Asia Pacific
005a5cda-2b10-43e7-8c15-f19d7f095860,Lisa Jackson,lisa.jackson@example.com,Sales,Travel,"Hernandez, Cole and Watson",934.13,USD,2025-10-05,7227,Danny Morgan,Asia Pacific
0535b4e6-0de9-429d-bbe4-1c76b34561cb,Sherri Baker,sherri.baker@example.com,Finance,Travel,Hernandez PLC,2313.02,USD,2025-03-10,7252,Richard Aguirre,Latin America
76ca5a69-5f64-4fcc-aab3-bda3fbc17696,Patty Perez,patty.perez@example.com,Marketing,Travel,Moore Group,1789.94,USD,2025-02-24,2169,Michael Lewis,Europe
5e3e1456-3166-48e4-ac24-24b22e9bbd7b,Lisa Hensley,lisa.hensley@example.com,Marketing,Meals,"Adams, Christian and Rivas",151.64,USD,2025-04-18,6635,John Daniel,Asia Pacific
3586bd55-d9e6-4b36-a661-1fb7e2008e3d,Lisa Jackson,lisa.jackson@example.com,Sales,Lodging,Combs Ltd,481.79,USD,2025-07-07,7227,Mark Perez,Asia Pacific
28bdb9ee-21c4-4c90-a341-ed9dfd5ed66f,Debra Davidson,debra.davidson@example.com,Sales,Travel,Gutierrez-Lopez,1890.63,USD,2025-04-02,2796,Shannon Jones,Europe
ea38eb70-2fe0-4c6a-bc0a-4c0303a452d0,Angie Henderson,angie.henderson@example.com,Sales,Lodging,Levy-Lewis,256.08,USD,2025-10-25,9935,Jessica Holmes,North America
3551ca06-eaea-48c6-9694-b3d60cefcfff,Stephanie Ross,stephanie.ross@example.com,Sales,Office Supplies,"Shaw, Nelson and Martin",267.55,USD,2025-06-10,4456,Michael Lewis,Asia Pacific
3de37577-c7aa-4582-99a5-54b7c921dffd,Justin Baker,justin.baker@example.com,Marketing,Client Entertainment,Good-Hodges,606.7,USD,2025-03-02,7572,Timothy Duncan,Asia Pacific
36550584-f3b2-4316-a77a-144814ae970c,Abigail Shaffer,abigail.shaffer@example.com,Operations,Lodging,Curry Inc,404.44,USD,2025-11-27,4257,John Daniel,Latin America
8b33ab70-eccf-49be-bba6-32f9456a8ce2,Stephanie Ross,stephanie.ross@example.com,Sales,Meals,"Gould, Marshall and Scott",150.75,USD,2025-09-10,4456,Shannon Jones,Asia Pacific
c176c907-93f9-4a88-a657-e49fca6f8300,Patty Perez,patty.perez@example.com,Marketing,Lodging,"Griffin, Davies and Mitchell",278.41,USD,2025-09-22,2169,Crystal Robinson,Europe
bf7870d6-9728-4082-8222-15e2e32c22ab,Anthony Rodriguez,anthony.rodriguez@example.com,Finance,Software,Landry PLC,352.49,USD,2025-03-15,3340,Danny Morgan,Asia Pacific
79809d38-839d-419a-8a75-2b876081b395,Cristian Santos,cristian.santos@example.com,Sales,Lodging,"Williams, Mccoy and Cook",347.76,USD,2025-05-22,2535,Brent Jordan,Europe
0309488d-04af-47dd-9e4e-7d140b371e79,Nathan Maldonado,nathan.maldonado@example.com,Operations,Office Supplies,"Osborn, Gaines and Davis",274.93,USD,2025-02-15,9085,Shannon Jones,North America
c25bce5c-4e0d-45b5-8682-536d19aca3e2,Debra Davidson,debra.davidson@example.com,Sales,Travel,Bowen Group,1418.88,USD,2025-09-19,2796,Shannon Jones,Europe
ae5e7731-7139-4cbf-ae16-10f01e3ae60a,Rebecca Henderson,rebecca.henderson@example.com,Engineering,Travel,"Carrillo, Vaughn and Fowler",1147.26,USD,2025-04-06,5040,Richard Aguirre,Asia Pacific
409904a0-8ac4-4bbc-ac3e-b868054cf294,Sherry Decker,sherry.decker@example.com,Operations,Meals,"Morgan, Bradshaw and Williams",155.94,USD,2025-09-22,2743,John Daniel,Asia Pacific
f927b5a3-d133-4cb9-bc6d-601cef4faf79,Jeffrey Chavez,jeffrey.chavez@example.com,Engineering,Lodging,Jackson-Meza,335.73,USD,2025-06-14,7916,Danny Morgan,North America
726b848f-b187-45e3-9737-72b9edfb801b,Jeffrey Chavez,jeffrey.chavez@example.com,Engineering,Travel,Garcia LLC,1598.22,USD,2025-03-16,7916,Danny Morgan,North America
d4a2df1a-aa4e-4dd1-8c52-791237982967,Shane Henderson,shane.henderson@example.com,Marketing,Client Entertainment,Cannon Ltd,468.02,USD,2025-08-21,4923,Timothy Duncan,North America
7a3b66b4-6c00-4987-9b53-fe4ea325eb58,Justin Baker,justin.baker@example.com,Marketing,Lodging,"Carter, Garcia and Murphy",165.63,USD,2025-07-14,7572,John Daniel,Asia Pacific
14e00cf4-f13c-4aaf-832a-b8c5aadc4b4c,Gina Moore,gina.moore@example.com,Engineering,Travel,Jones PLC,1542.42,USD,2025-06-17,8359,Crystal Robinson,Asia Pacific
b6ac515f-c918-4b1c-9a05-be43ec78838a,Patty Perez,patty.perez@example.com,Marketing,Client Entertainment,Hays-Daniels,626.75,USD,2025-08-20,2169,Timothy Duncan,Europe
baeae025-9b7a-4c54-b12a-bfe4b45d74e3,Allison Hill,allison.hill@example.com,Sales,Software,Nolan-Flynn,1553.68,USD,2025-09-05,1409,Shannon Jones,Asia Pacific
c84174b6-66f2-439c-9b44-d0cd814eb0bc,Fred Smith,fred.smith@example.com,Sales,Travel,"Yates, Ramsey and Pittman",2365.58,USD,2025-09-11,5315,Jessica Holmes,Europe
90219bf7-f64d-4a3c-9211-3f3ccba2cda7,Anthony Rodriguez,anthony.rodriguez@example.com,Finance,Travel,Martin-Ewing,1730.92,USD,2025-06-11,3340,Brent Jordan,Asia Pacific
54a03b5e-5fe5-4da2-95ba-2f5ac1cb1126,Elizabeth Fowler,elizabeth.fowler@example.com,Sales,Client Entertainment,Richardson-Walker,196.66,USD,2025-02-11,9797,Crystal Robinson,Asia Pacific
cbe155de-52ac-4cdf-8429-40eee4b49d80,Patty Perez,patty.perez@example.com,Marketing,Software,"Hernandez, Thompson and Boyd",1420.57,USD,2025-04-16,2169,Shannon Jones,Europe
6ab06e68-38b2-47aa-a5d7-e2b0bb3f53c7,Elizabeth Fowler,elizabeth.fowler@example.com,Sales,Office Supplies,Paul-Kline,87.0,USD,2025-09-12,9797,John Daniel,Asia Pacific
93222dc7-3d8f-4c82-a0f8-cf6978bfe1fe,Ethan Adams,ethan.adams@example.com,Operations,Lodging,Chandler-Edwards,410.3,USD,2025-06-19,5010,John Daniel,Europe
c299422f-92df-4967-ad29-c4e451bd1ef0,Monica Herrera,monica.herrera@example.com,Engineering,Lodging,Nolan and Sons,265.57,USD,2025-10-02,6514,Timothy Duncan,North America
895a378e-1de4-4941-817f-b6200f4769b1,Sherry Decker,sherry.decker@example.com,Operations,Office Supplies,"Branch, Torres and Oliver",245.93,USD,2025-08-02,2743,Jessica Holmes,Asia Pacific
83764da6-aa06-4856-ad90-e8f8c90b2929,Tommy Walter,tommy.walter@example.com,Finance,Office Supplies,"Mcdaniel, Bentley and Mclaughlin",30.29,USD,2025-09-15,7216,Michael Lewis,Asia Pacific
4c249107-4e66-480d-9fb7-dcba26e5aa97,Judy Baker,judy.baker@example.com,Sales,Client Entertainment,"Harper, Smith and Buchanan",91.09,USD,2025-03-21,4752,Shannon Jones,North America
01011b6f-4b8b-47db-9e6a-47e935535682,Brittany Farmer,brittany.farmer@example.com,Marketing,Lodging,Robinson-Brock,454.65,USD,2025-06-15,2827,Brent Jordan,Asia Pacific
cc64b47b-dc95-4a1b-b764-934e672ff7e5,Patty Perez,patty.perez@example.com,Marketing,Meals,Jones LLC,160.9,USD,2025-08-20,2169,Jessica Holmes,Europe
45712326-bbb2-4039-ac8f-aba60e36c1d1,Debra Davidson,debra.davidson@example.com,Sales,Office Supplies,"Matthews, Smith and Hubbard",110.09,USD,2025-08-03,2796,Brent Jordan,Europe
55eec32f-31cb-4919-83b9-179c58eb659f,Eric Carney,eric.carney@example.com,Finance,Client Entertainment,Davis PLC,676.34,USD,2025-12-10,2133,Brent Jordan,Europe
62581ea4-7ea8-4f9b-b1f8-157ddad99be5,Zachary Hicks,zachary.hicks@example.com,Engineering,Travel,Garcia-Smith,1459.22,USD,2025-04-29,9179,Timothy Duncan,Latin America
cb83f0cc-aada-4ba4-b2e1-283665a5832e,Stephanie Ross,stephanie.ross@example.com,Sales,Office Supplies,"Stanley, Tucker and Lee",145.44,USD,2025-10-11,4456,Jessica Holmes,Asia Pacific
e3cf66a0-c3db-463e-a9a6-be8db7c76fc5,Tommy Walter,tommy.walter@example.com,Finance,Software,Wagner-King,357.61,USD,2025-11-20,7216,Brent Jordan,Asia Pacific
53dfdbaa-9f4f-4620-a001-f50a5d2cb0a9,Cassandra Gaines,cassandra.gaines@example.com,Operations,Client Entertainment,Moore-Bass,79.81,USD,2025-02-01,5119,Timothy Duncan,North America
ea04bb3f-2787-465c-9ae9-2636db2f314c,Anthony Rodriguez,anthony.rodriguez@example.com,Finance,Travel,"Choi, Garcia and Farmer",1012.1,USD,2025-05-06,3340,Danny Morgan,Asia Pacific
0b377b0b-89b6-499b-b45e-50f7c8d50607,Zachary Hicks,zachary.hicks@example.com,Engineering,Software,"Beard, Peters and Black",409.51,USD,2025-01-20,9179,Shannon Jones,Latin America
1207ffa0-d4ee-457b-a241-f626aa533b41,Debra Davidson,debra.davidson@example.com,Sales,Lodging,Schmidt PLC,230.64,USD,2025-06-04,2796,Shannon Jones,Europe
eadf2cd4-7067-42f6-9bbe-0f63652d2d7f,John Pierce,john.pierce@example.com,Sales,Travel,Marshall-Peterson,1248.25,USD,2025-11-14,2832,Jessica Holmes,Asia Pacific
2e32f7e7-0b26-4cd5-9acd-b8e086b84dc5,Dylan Miller,dylan.miller@example.com,Finance,Office Supplies,"Becker, Wilson and Hester",97.15,USD,2025-01-24,2291,Brent Jordan,Asia Pacific
647ea261-1666-4ac2-b80e-a8083499bc18,Connie Lawrence,connie.lawrence@example.com,Engineering,Software,Boyle-Smith,1130.73,USD,2025-08-20,9279,John Daniel,North America
48409804-8928-48fc-913a-952aaa5941db,Gina Moore,gina.moore@example.com,Engineering,Office Supplies,"Pollard, Simpson and Johnson",289.24,USD,2025-02-24,8359,Mark Perez,Asia Pacific
fbdadcc2-ac49-4e15-9a91-b90e0ef14f90,Abigail Shaffer,abigail.shaffer@example.com,Operations,Client Entertainment,Santos-Avila,739.36,USD,2025-03-31,4257,Mark Perez,Latin America
c64bff13-8393-4de1-a2be-0aeb628464f9,Matthew Foster,matthew.foster@example.com,Operations,Office Supplies,"Mitchell, Nelson and Flores",11.71,USD,2025-05-17,4598,Shannon Jones,Asia Pacific
73770110-b0b2-43d0-a8f3-42a847168734,Jamie Arnold,jamie.arnold@example.com,Sales,Office Supplies,"Rodriguez, Brennan and Garrison",17.19,USD,2025-10-14,7224,Michael Lewis,North America
92c25073-4792-455a-a6f5-e3385b250abb,Sherri Baker,sherri.baker@example.com,Finance,Meals,Estrada-Nolan,27.69,USD,2025-10-25,7252,Brent Jordan,Latin America
468ba853-0473-4f20-af06-29f80798e4ff,Patty Perez,patty.perez@example.com,Marketing,Lodging,"Patel, Erickson and Evans",113.21,USD,2025-06-24,2169,Michael Lewis,Europe
d5d96575-9208-4e70-a8c8-2f92ed9f3980,Debra Davidson,debra.davidson@example.com,Sales,Travel,"Miller, Harrell and Reese",1932.67,USD,2025-08-12,2796,Mark Perez,Europe
d524fe89-e5cd-4862-be68-5f308e62acb7,Margaret Hawkins DDS,margaret.hawkins.dds@example.com,Marketing,Software,"Allen, Armstrong and Graves",792.29,USD,2025-07-27,6820,Michael Lewis,Europe
9e01df9b-d274-4efe-80d6-3c8280b51b36,Dylan Miller,dylan.miller@example.com,Finance,Travel,"Walker, Hernandez and Baker",1438.2,USD,2025-02-15,2291,Crystal Robinson,Asia Pacific
01185464-558f-4306-a2c2-0951b5d6bfaa,Brian Ramirez,brian.ramirez@example.com,Operations,Meals,Holmes-Mcintyre,24.39,USD,2025-12-18,6925,Brent Jordan,Europe
f13efa13-dea0-42ec-986d-c13dc592a844,Anthony Rodriguez,anthony.rodriguez@example.com,Finance,Meals,"Becker, Lara and Baker",150.56,USD,2025-05-17,3340,Crystal Robinson,Asia Pacific
9f64b642-3a4e-451b-9680-4435d5b9767a,James Ferrell,james.ferrell@example.com,Operations,Software,"Mckee, Gardner and Davenport",1815.41,USD,2025-11-25,8019,Jessica Holmes,Latin America
7213ce21-0c66-482f-a7fa-01183167db36,James Ferrell,james.ferrell@example.com,Operations,Meals,"Mcdonald, Lee and Rodriguez",80.83,USD,2025-05-26,8019,Timothy Duncan,Latin America
1cf09d1d-4ebf-42e0-9f76-6350e4cf0d0f,John Pierce,john.pierce@example.com,Sales,Office Supplies,Hoffman Ltd,95.61,USD,2025-03-18,2832,Michael Lewis,Asia Pacific
3f53d107-fce5-4cf2-8931-2f6eca42408b,Lisa Jackson,lisa.jackson@example.com,Sales,Lodging,Jimenez Ltd,309.57,USD,2025-01-29,7227,Richard Aguirre,Asia Pacific
55646211-05f5-4f2a-9f6a-338ff676ef29,Brian Ramirez,brian.ramirez@example.com,Operations,Office Supplies,White Ltd,17.62,USD,2025-08-04,6925,John Daniel,Europe
ae31bf0c-a46a-4eff-90d1-7ecc77b84c4e,James Ferrell,james.ferrell@example.com,Operations,Client Entertainment,Davis-Lewis,550.35,USD,2025-01-18,8019,Mark Perez,Latin America
06f1ca96-e269-4412-a4f6-bafbb829b1bd,Brian Ramirez,brian.ramirez@example.com,Operations,Lodging,Thompson Ltd,355.98,USD,2025-02-10,6925,John Daniel,Europe
162b8654-ae92-4074-9736-e774e66aea38,Zachary Hicks,zachary.hicks@example.com,Engineering,Office Supplies,Mckee-Lee,207.23,USD,2025-05-14,9179,Crystal Robinson,Latin America
31179e33-d5b7-4f2d-83bc-408f6dd27a34,Brittany Farmer,brittany.farmer@example.com,Marketing,Lodging,"Lucas, Parker and Alexander",325.85,USD,2025-10-04,2827,Michael Lewis,Asia Pacific
3f297b2d-c914-41f0-a750-b83680ac400d,Cassandra Gaines,cassandra.gaines@example.com,Operations,Lodging,Brooks-Hatfield,462.86,USD,2025-09-01,5119,Timothy Duncan,North America
aa2355ba-4e8e-4c9c-b5da-8e23386c3095,Connie Lawrence,connie.lawrence@example.com,Engineering,Software,Pollard and Sons,687.1,USD,2025-06-11,9279,Crystal Robinson,North America
0570da72-9db7-4ac1-ad84-ef3630e270ff,Zachary Hicks,zachary.hicks@example.com,Engineering,Travel,Ramos PLC,818.93,USD,2025-01-25,9179,Michael Lewis,Latin America
608065f1-56a5-4a57-bbe2-91f4bc7b7ed1,Sherry Decker,sherry.decker@example.com,Operations,Office Supplies,Blevins-Ballard,14.56,USD,2025-07-26,2743,Brent Jordan,Asia Pacific
bf816c87-f000-4895-b0af-50457a1c4fb8,Dylan Miller,dylan.miller@example.com,Finance,Office Supplies,Russell-Daniels,73.63,USD,2025-06-19,2291,Richard Aguirre,Asia Pacific
4d3299e8-a5a9-4ad1-9842-f1ac5fe04402,Patty Perez,patty.perez@example.com,Marketing,Client Entertainment,Wilkerson-Arias,80.9,USD,2025-12-02,2169,Jessica Holmes,Europe
69bd6f51-68e5-4273-b517-b1f8467d7f58,Gabrielle Davis,gabrielle.davis@example.com,Sales,Lodging,Wright-Grimes,441.32,USD,2025-02-16,3615,Crystal Robinson,Latin America
ddbb50a4-8c50-40a5-8c7d-f7e3a19f61fa,Ryan Munoz,ryan.munoz@example.com,Marketing,Office Supplies,Hancock and Sons,46.96,USD,2025-04-30,5552,Michael Lewis,Europe
dec7cb05-45d0-4e22-b187-49b018558886,Margaret Hawkins DDS,margaret.hawkins.dds@example.com,Marketing,Travel,Newton and Sons,127.01,USD,2025-08-30,6820,John Daniel,Europe
23a14955-b4ea-45f9-bcb0-a7cf0ab0f144,Angie Henderson,angie.henderson@example.com,Sales,Software,"Anderson, Roberts and Gilmore",1602.48,USD,2025-04-24,9935,Michael Lewis,North America
dbe7c336-7356-4dc3-a51e-5a62a3dd99ce,Holly Wood,holly.wood@example.com,Sales,Meals,"Nelson, Morton and Medina",37.32,USD,2025-03-16,1750,Michael Lewis,Europe
69dfdd1a-bae9-4dcf-a791-82133ead1007,Judy Baker,judy.baker@example.com,Sales,Travel,Suarez LLC,2830.63,USD,2025-08-10,4752,Mark Perez,North America
a02d8748-e38f-4fb2-b082-b16e567f9868,Jeffrey Chavez,jeffrey.chavez@example.com,Engineering,Lodging,Stevens PLC,476.26,USD,2025-05-12,7916,Shannon Jones,North America
c519cc23-2064-4a94-bd20-27628e2896ae,Abigail Shaffer,abigail.shaffer@example.com,Operations,Meals,Young Ltd,179.14,USD,2025-02-22,4257,Timothy Duncan,Latin America
2943352d-8450-49d9-b1cb-aa1c6f870018,Cristian Santos,cristian.santos@example.com,Sales,Client Entertainment,"Baker, Clark and Armstrong",134.16,USD,2025-11-18,2535,Brent Jordan,Europe
05245f49-4014-4efe-b5de-4d72ccb957ab,Elizabeth Fowler,elizabeth.fowler@example.com,Sales,Lodging,King-York,408.15,USD,2025-01-14,9797,Crystal Robinson,Asia Pacific
7287cfd8-85f5-4ccb-bb6c-a192fc2b7cf2,Shane Henderson,shane.henderson@example.com,Marketing,Travel,"Smith, Garrison and Thomas",1365.04,USD,2025-06-28,4923,Danny Morgan,North America
3b283feb-8327-4246-85de-70cc4968fabf,Justin Baker,justin.baker@example.com,Marketing,Meals,Barnes PLC,193.1,USD,2025-12-17,7572,Crystal Robinson,Asia Pacific
2d190ea3-3212-4586-a86c-1a73f3c2069a,Tommy Walter,tommy.walter@example.com,Finance,Client Entertainment,Harper and Sons,218.18,USD,2025-03-20,7216,Crystal Robinson,Asia Pacific
4f06c646-7223-4c6d-ac4c-0d711598628f,Rebecca Henderson,rebecca.henderson@example.com,Engineering,Travel,Anderson-Wood,932.56,USD,2025-03-11,5040,Crystal Robinson,Asia Pacific
bbd0e208-2001-4dc7-b61e-d787595b77b7,Lisa Jackson,lisa.jackson@example.com,Sales,Meals,Christensen PLC,81.76,USD,2025-04-28,7227,Jessica Holmes,Asia Pacific
3e1788e5-4ef6-493e-b718-33bec7d4015b,Tricia Valencia,tricia.valencia@example.com,Marketing,Travel,"Joyce, Wilson and Lam",1217.07,USD,2025-08-12,4593,Mark Perez,Europe
24ea749e-794c-4502-a169-58c5d114b55b,Nathan Maldonado,nathan.maldonado@example.com,Operations,Office Supplies,Johnson-Spencer,267.89,USD,2025-02-22,9085,Brent Jordan,North America
04fdc4cc-cad9-45e4-b755-340dc9c186da,Brian Ramirez,brian.ramirez@example.com,Operations,Lodging,"Burke, Martinez and Riggs",250.7,USD,2025-08-04,6925,Mark Perez,Europe
3e053c27-462b-447b-89a2-0b1f287cab4a,Debra Davidson,debra.davidson@example.com,Sales,Travel,"Robinson, Jones and Henderson",480.73,USD,2025-03-10,2796,Michael Lewis,Europe
390386ff-2248-4982-9060-c11f152e013c,Brian Ramirez,brian.ramirez@example.com,Operations,Meals,"Barry, Taylor and Velazquez",70.64,USD,2025-10-02,6925,Crystal Robinson,Europe
51207f7a-876e-4ac4-afa7-12ca1f2c0289,Debra Davidson,debra.davidson@example.com,Sales,Lodging,Smith-Frost,382.16,USD,2025-10-16,2796,Mark Perez,Europe
e6d1490f-db40-4c55-b52f-4b7441ce9d9b,Judy Baker,judy.baker@example.com,Sales,Lodging,"Daniels, Adkins and Brown",222.51,USD,2025-12-01,4752,Danny Morgan,North America
555a041b-4c9a-452f-b325-1fb9c1765c99,Stephanie Ross,stephanie.ross@example.com,Sales,Travel,Erickson and Sons,1679.23,USD,2025-09-09,4456,Crystal Robinson,Asia Pacific
dbd0e0e7-00ee-40b8-9779-fdf7fff8d371,Michele Williams,michele.williams@example.com,Sales,Lodging,"Patterson, Smith and Jones",346.38,USD,2025-04-13,8527,Brent Jordan,North America
a8f3ba45-5273-416d-ba80-842ab90e1759,Philip Cannon,philip.cannon@example.com,Operations,Client Entertainment,Ballard Ltd,416.62,USD,2025-12-16,6310,Brent Jordan,Latin America
9d5ecddf-d89b-4d42-962a-dcb998818c4b,Cristian Santos,cristian.santos@example.com,Sales,Meals,"Marks, Cook and Aguilar",159.03,USD,2025-05-23,2535,Michael Lewis,Europe
268dacd6-0dda-4ce8-abf4-3689e68cc92c,Matthew Foster,matthew.foster@example.com,Operations,Office Supplies,Johnston-Hines,280.53,USD,2025-12-04,4598,Mark Perez,Asia Pacific
5e7f94e5-aefe-46af-8382-2369164af103,Carla Gray,carla.gray@example.com,Finance,Office Supplies,Gibson-Morris,19.68,USD,2025-05-22,6977,Crystal Robinson,Europe
a72f7bd0-16a0-4046-8baf-686a45d720ca,Justin Baker,justin.baker@example.com,Marketing,Lodging,Gonzalez Group,442.91,USD,2025-11-11,7572,Mark Perez,Asia Pacific
0e7af66d-43c2-4feb-8b58-6d2f9c654f5a,Jeffrey Chavez,jeffrey.chavez@example.com,Engineering,Travel,"Brown, Harris and Dougherty",2163.06,USD,2025-07-20,7916,Danny Morgan,North America
965142ea-8b84-4e38-9ed0-6fb6f6993ea2,Cristian Santos,cristian.santos@example.com,Sales,Client Entertainment,Hayes and Sons,524.92,USD,2025-07-26,2535,Brent Jordan,Europe
71d51368-b8fb-4911-9fa3-787b4d2906db,Daniel Wagner,daniel.wagner@example.com,Operations,Office Supplies,Robinson-Lee,255.72,USD,2025-06-15,7912,Danny Morgan,North America
222a73fe-691c-4d5b-8cd2-18e127949d07,Dylan Miller,dylan.miller@example.com,Finance,Lodging,Green LLC,177.79,USD,2025-02-08,2291,Timothy Duncan,Asia Pacific
3b88b4c2-cddb-4375-b5b5-3110d972de20,Judy Baker,judy.baker@example.com,Sales,Software,Reyes-Bradley,1911.49,USD,2025-11-09,4752,Crystal Robinson,North America
e67bc2e1-a799-4e31-aad4-bae37b1dd66a,Cassandra Gaines,cassandra.gaines@example.com,Operations,Office Supplies,Nunez-Stephens,2726.81,USD,2025-09-26,5119,Brent Jordan,North America
5f9fe647-d79a-4cd7-86f7-cda2f86c823c,Dylan Miller,dylan.miller@example.com,Finance,Office Supplies,Reid Group,255.09,USD,2025-10-26,2291,John Daniel,Asia Pacific
951dfdd6-7140-4871-ad4e-e428d1f104cb,Tommy Walter,tommy.walter@example.com,Finance,Office Supplies,Martinez-Dudley,52.22,USD,2025-07-26,7216,Timothy Duncan,Asia Pacific
8377331b-18fa-46eb-bed9-ea3af1224b04,Elizabeth Fowler,elizabeth.fowler@example.com,Sales,Travel,Sheppard LLC,2679.33,USD,2025-10-13,9797,Michael Lewis,Asia Pacific
33891f02-07f0-433d-b3f9-373642d724e2,Philip Cannon,philip.cannon@example.com,Operations,Meals,"Taylor, Wright and Davidson",79.01,USD,2025-07-21,6310,Shannon Jones,Latin America
e75358e2-ecc6-4a84-bdbd-8834ed4c4605,Stephanie Ross,stephanie.ross@example.com,Sales,Client Entertainment,"Jones, Compton and Day",295.94,USD,2025-06-05,4456,Danny Morgan,Asia Pacific
8b997f69-af63-4c4b-8b50-4f130f8ddf8d,Derek Zuniga,derek.zuniga@example.com,Marketing,Office Supplies,"Hurst, Freeman and Nelson",83.16,USD,2025-02-01,2307,Richard Aguirre,Europe
86533de6-076f-40f5-bb2c-79187ab1d899,Sherry Decker,sherry.decker@example.com,Operations,Software,"Wise, Conley and Stephenson",1433.6,USD,2025-08-02,2743,Brent Jordan,Asia Pacific
7233dd82-7f84-4da7-bb06-0fd60f4d4d60,Holly Wood,holly.wood@example.com,Sales,Client Entertainment,"Morgan, Hensley and Wright",704.32,USD,2025-06-14,1750,Mark Perez,Europe
c6157d17-3e63-414e-b6a8-e3e521893dfc,Shane Henderson,shane.henderson@example.com,Marketing,Office Supplies,Thompson Ltd,101.84,USD,2025-02-11,4923,Danny Morgan,North America
0699515d-77da-4d1c-b99f-73f9beb52d65,Brian Ramirez,brian.ramirez@example.com,Operations,Meals,Riggs PLC,136.37,USD,2025-01-03,6925,Danny Morgan,Europe
36d2e5b8-ac47-4ad2-9328-f726086e84b3,Anthony Rodriguez,anthony.rodriguez@example.com,Finance,Software,Valentine-Holland,1350.34,USD,2025-12-16,3340,Richard Aguirre,Asia Pacific
d26da6fa-7750-43e7-b073-c1731ffc38d9,Gabrielle Davis,gabrielle.davis@example.com,Sales,Software,Harris-Walters,1767.69,USD,2025-12-08,3615,Mark Perez,Latin America
f58e5eb8-778a-4f68-aa3d-f3c2bf745252,Brian Ramirez,brian.ramirez@example.com,Operations,Meals,Williams-Campbell,27.45,USD,2025-08-19,6925,Jessica Holmes,Europe
4241c5c9-d2a5-4b24-9ad7-d6b083446768,Lisa Hensley,lisa.hensley@example.com,Marketing,Software,King-Smith,1128.78,USD,2025-01-29,6635,Timothy Duncan,Asia Pacific
2cb0009c-d3e0-4b81-84f7-0dc91c523430,Lisa Jackson,lisa.jackson@example.com,Sales,Travel,Osborne LLC,1763.08,USD,2025-07-30,7227,Timothy Duncan,Asia Pacific
